"[2, 1, 3, 0, 1]",25.9,10797217,20160000,0.5355762400793651
"[2, 2, 3, 0, 1]",25.3,10411727,20160000,0.5164547123015873
"[2, 3, 3, 0, 1]",25.2,10386834,20160000,0.5152199404761905
"[2, 3, 3, 1, 1]",24.0,10311861,20160000,0.5115010416666667
"[2, 3, 3, 2, 1]",25.1,10301853,20160000,0.5110046130952381
"[2, 3, 3, 3, 1]",25.2,10304511,20160000,0.5111364583333333
"[3, 3, 3, 3, 1]",24.9,10270883,20160000,0.5094684027777778
"[4, 3, 3, 3, 1]",24.7,10268338,20160000,0.5093421626984127
"[5, 3, 3, 3, 1]",23.8,10181490,20160000,0.5050342261904762
"[6, 3, 3, 3, 1]",24.7,10147882,20160000,0.5033671626984128
"[7, 3, 3, 3, 1]",26.6,10140165,20160000,0.502984375
"[8, 3, 3, 3, 1]",24.3,10113349,20160000,0.5016542162698413
"[9, 3, 3, 3, 1]",25.4,10103971,20160000,0.5011890376984127
"[9, 4, 3, 3, 1]",25.9,10042568,20160000,0.498143253968254
"[9, 5, 3, 3, 1]",26.4,9996215,20160000,0.49584399801587303
"[9, 6, 3, 3, 1]",27.2,9958534,20160000,0.4939749007936508
"[9, 7, 3, 3, 1]",24.3,9946638,20160000,0.49338482142857143
"[9, 8, 3, 3, 1]",24.9,9919140,20160000,0.49202083333333335
"[9, 9, 3, 3, 1]",26.1,9921738,20160000,0.4921497023809524
"[9, 10, 3, 3, 1]",25.8,9900141,20160000,0.4910784226190476
"[9, 11, 3, 3, 1]",27.0,9885639,20160000,0.49035907738095236
"[9, 12, 3, 3, 1]",29.0,9875757,20160000,0.48986889880952383
"[9, 13, 3, 3, 1]",31.1,9870007,20160000,0.48958368055555557
"[9, 14, 3, 3, 1]",32.1,9869247,20160000,0.48954598214285716
"[9, 15, 3, 3, 1]",29.7,9860357,20160000,0.48910500992063494
"[9, 16, 3, 3, 1]",31.3,9831371,20160000,0.4876672123015873
"[9, 17, 3, 3, 1]",31.7,9796563,20160000,0.485940625
"[9, 18, 3, 3, 1]",30.6,9784739,20160000,0.4853541170634921
"[9, 19, 3, 3, 1]",32.1,9779622,20160000,0.4851002976190476
"[9, 20, 3, 3, 1]",29.5,9761617,20160000,0.48420719246031746
"[9, 21, 3, 3, 1]",30.9,9714997,20160000,0.48189469246031746
"[9, 22, 3, 3, 1]",30.3,9658877,20160000,0.4791109623015873
"[9, 23, 3, 3, 1]",28.8,9618160,20160000,0.4770912698412698
"[9, 24, 3, 3, 1]",33.0,9595047,20160000,0.47594479166666664
"[9, 25, 3, 3, 1]",28.7,9521481,20160000,0.47229568452380954
"[9, 26, 3, 3, 1]",29.0,9473589,20160000,0.46992008928571427
"[9, 27, 3, 3, 1]",26.7,9436591,20160000,0.468084871031746
"[9, 28, 3, 3, 1]",28.4,9424922,20160000,0.4675060515873016
"[9, 29, 3, 3, 1]",27.8,9385421,20160000,0.4655466765873016
"[9, 30, 3, 3, 1]",29.6,9354936,20160000,0.4640345238095238
"[9, 31, 3, 3, 1]",27.1,9337553,20160000,0.46317227182539683
"[9, 32, 3, 3, 1]",26.8,9297587,20160000,0.4611898313492063
"[9, 33, 3, 3, 1]",27.4,9301768,20160000,0.46139722222222224
"[9, 34, 3, 3, 1]",26.7,9279597,20160000,0.46029747023809525
"[9, 34, 3, 3, 2]",26.5,9274348,20160000,0.46003710317460317
"[9, 34, 3, 3, 3]",26.5,9273199,20160000,0.4599801091269841
"[9, 34, 3, 3, 4]",26.5,9273199,20160000,0.4599801091269841
"[9, 34, 3, 3, 5]",26.5,9273199,20160000,0.4599801091269841
"[9, 34, 3, 3, 6]",26.9,9268926,20160000,0.45976815476190475
"[9, 34, 3, 3, 7]",28.3,9220212,20160000,0.4573517857142857
"[9, 34, 3, 3, 8]",28.4,9218495,20160000,0.4572666170634921
"[9, 34, 3, 3, 9]",28.5,9217522,20160000,0.4572183531746032
"[9, 34, 4, 3, 9]",25.7,9172590,20160000,0.45498958333333334
"[9, 34, 5, 3, 9]",25.2,9169061,20160000,0.45481453373015873
"[9, 34, 6, 3, 9]",26.1,9166052,20160000,0.45466527777777777
"[9, 34, 7, 3, 9]",27.1,9187265,20160000,0.4557175099206349
"[9, 34, 8, 3, 9]",25.9,9171945,20160000,0.4549575892857143
"[9, 34, 9, 3, 9]",26.9,9163774,20160000,0.45455228174603174
"[9, 34, 10, 3, 9]",26.5,9170568,20160000,0.4548892857142857
"[9, 34, 11, 3, 9]",27.8,9165016,20160000,0.4546138888888889
"[9, 34, 12, 3, 9]",29.0,9174925,20160000,0.4551054067460317
"[9, 34, 13, 3, 9]",29.1,9155743,20160000,0.45415391865079363
"[9, 34, 14, 3, 9]",28.6,9145869,20160000,0.4536641369047619
"[9, 34, 15, 3, 9]",29.2,9140348,20160000,0.4533902777777778
"[9, 34, 16, 3, 9]",29.9,9144447,20160000,0.4535936011904762
"[9, 34, 17, 3, 9]",31.6,9155478,20160000,0.45414077380952383
"[9, 34, 18, 3, 9]",32.1,9152207,20160000,0.45397852182539683
"[9, 34, 19, 3, 9]",31.1,9140782,20160000,0.45341180555555555
"[9, 34, 20, 3, 9]",30.3,9137372,20160000,0.45324265873015873
"[9, 34, 21, 3, 9]",31.7,9133689,20160000,0.45305997023809524
"[9, 34, 22, 3, 9]",31.7,9139863,20160000,0.45336622023809525
"[9, 34, 23, 3, 9]",31.5,9146157,20160000,0.4536784226190476
"[9, 34, 24, 3, 9]",33.4,9135650,20160000,0.45315724206349206
"[9, 34, 25, 3, 9]",32.2,9119381,20160000,0.45235024801587304
"[10, 34, 25, 3, 9]",34.3,9120730,20160000,0.4524171626984127
"[11, 34, 25, 3, 9]",34.3,9097206,20160000,0.4512502976190476
"[12, 34, 25, 3, 9]",32.4,9096533,20160000,0.45121691468253966
"[13, 34, 25, 3, 9]",33.2,9061826,20160000,0.4494953373015873
"[14, 34, 25, 3, 9]",33.5,9059057,20160000,0.4493579861111111
"[15, 34, 25, 3, 9]",32.5,9072570,20160000,0.4500282738095238
"[16, 34, 25, 3, 9]",33.5,9063975,20160000,0.44960193452380953
"[17, 34, 25, 3, 9]",34.7,9047826,20160000,0.44880089285714286
"[18, 34, 25, 3, 9]",35.0,9048176,20160000,0.448818253968254
"[19, 34, 25, 3, 9]",32.5,9032550,20160000,0.44804315476190476
"[20, 34, 25, 3, 9]",33.6,9021209,20160000,0.44748060515873017
"[21, 34, 25, 3, 9]",34.7,9004939,20160000,0.4466735615079365
"[22, 34, 25, 3, 9]",35.4,8982906,20160000,0.4455806547619048
"[23, 34, 25, 3, 9]",33.8,8963883,20160000,0.4446370535714286
"[24, 34, 25, 3, 9]",34.8,8958454,20160000,0.44436775793650796
"[25, 34, 25, 3, 9]",35.2,8945946,20160000,0.44374732142857143
"[26, 34, 25, 3, 9]",34.5,8904015,20160000,0.4416674107142857
"[27, 34, 25, 3, 9]",34.4,8865740,20160000,0.43976884920634923
"[28, 34, 25, 3, 9]",34.1,8846948,20160000,0.43883670634920635
"[29, 34, 25, 3, 9]",35.4,8825565,20160000,0.43777604166666667
"[30, 34, 25, 3, 9]",33.4,8819532,20160000,0.4374767857142857
"[31, 34, 25, 3, 9]",34.3,8821527,20160000,0.43757574404761906
"[32, 34, 25, 3, 9]",34.7,8788644,20160000,0.43594464285714285
"[33, 34, 25, 3, 9]",33.3,8755493,20160000,0.434300248015873
"[34, 34, 25, 3, 9]",35.6,8736611,20160000,0.4333636408730159
"[35, 34, 25, 3, 9]",35.8,8733777,20160000,0.4332230654761905
"[36, 34, 25, 3, 9]",35.2,8688072,20160000,0.43095595238095236
"[37, 34, 25, 3, 9]",35.3,8721203,20160000,0.43259935515873016
"[38, 34, 25, 3, 9]",36.1,8682745,20160000,0.43069171626984126
"[39, 34, 25, 3, 9]",35.0,8670432,20160000,0.4300809523809524
"[40, 34, 25, 3, 9]",34.2,8670298,20160000,0.43007430555555554
"[41, 34, 25, 3, 9]",34.3,8663110,20160000,0.42971775793650796
"[42, 34, 25, 3, 9]",33.4,8625984,20160000,0.42787619047619047
"[43, 34, 25, 3, 9]",33.2,8622958,20160000,0.4277260912698413
"[44, 34, 25, 3, 9]",35.6,8640846,20160000,0.42861339285714284
"[45, 34, 25, 3, 9]",34.8,8630578,20160000,0.4281040674603175
"[46, 34, 25, 3, 9]",33.4,8629741,20160000,0.4280625496031746
"[47, 34, 25, 3, 9]",35.9,8607937,20160000,0.426981001984127
"[48, 34, 25, 3, 9]",35.9,8607782,20160000,0.42697331349206347
"[49, 34, 25, 3, 9]",35.1,8590072,20160000,0.42609484126984126
"[50, 34, 25, 3, 9]",34.9,8591609,20160000,0.42617108134920634
"[51, 34, 25, 3, 9]",36.1,8592061,20160000,0.426193501984127
"[52, 34, 25, 3, 9]",37.1,8597405,20160000,0.42645858134920633
"[53, 34, 25, 3, 9]",36.1,8584545,20160000,0.4258206845238095
"[54, 34, 25, 3, 9]",35.3,8586407,20160000,0.42591304563492066
"[55, 34, 25, 3, 9]",36.0,8591596,20160000,0.4261704365079365
"[56, 34, 25, 3, 9]",35.6,8583897,20160000,0.4257885416666667
"[57, 34, 25, 3, 9]",35.0,8569679,20160000,0.42508328373015875
"[58, 34, 25, 3, 9]",35.3,8563234,20160000,0.42476359126984126
"[59, 34, 25, 3, 9]",37.9,8566085,20160000,0.4249050099206349
"[60, 34, 25, 3, 9]",35.8,8556181,20160000,0.42441374007936505
"[60, 35, 25, 3, 9]",36.3,8514311,20160000,0.42233685515873015
"[60, 36, 25, 3, 9]",35.3,8522448,20160000,0.42274047619047617
"[60, 37, 25, 3, 9]",35.0,8491937,20160000,0.42122703373015874
"[60, 38, 25, 3, 9]",37.8,8500173,20160000,0.42163556547619047
"[60, 39, 25, 3, 9]",37.1,8487042,20160000,0.4209842261904762
"[60, 40, 25, 3, 9]",36.4,8485995,20160000,0.4209322916666667
"[60, 41, 25, 3, 9]",37.6,8468574,20160000,0.4200681547619048
"[60, 42, 25, 3, 9]",38.0,8466447,20160000,0.41996264880952383
"[60, 43, 25, 3, 9]",36.4,8443450,20160000,0.4188219246031746
"[60, 44, 25, 3, 9]",37.1,8454398,20160000,0.41936498015873014
"[60, 44, 25, 3, 10]",37.3,8454287,20160000,0.4193594742063492
"[60, 44, 25, 3, 11]",37.3,8450654,20160000,0.41917926587301585
"[60, 44, 25, 3, 12]",37.1,8447186,20160000,0.41900724206349205
"[60, 44, 25, 3, 13]",36.9,8447213,20160000,0.4190085813492063
"[60, 45, 25, 3, 13]",36.2,8437435,20160000,0.4185235615079365
"[60, 46, 25, 3, 13]",37.6,8442112,20160000,0.41875555555555555
"[60, 47, 25, 3, 13]",37.0,8423364,20160000,0.41782559523809526
"[60, 48, 25, 3, 13]",39.3,8411093,20160000,0.4172169146825397
"[60, 49, 25, 3, 13]",37.6,8389492,20160000,0.4161454365079365
"[60, 50, 25, 3, 13]",38.5,8387984,20160000,0.4160706349206349
