"[2, 0, 3, 0, 2]",23.6,11376258,20160000,0.5642985119047619
"[2, 0, 4, 0, 2]",23.6,11376258,20160000,0.5642985119047619
"[2, 0, 5, 0, 2]",23.6,11376258,20160000,0.5642985119047619
"[2, 0, 6, 0, 2]",30.3,11099624,20160000,0.5505765873015873
"[2, 0, 6, 0, 3]",32.6,11059602,20160000,0.5485913690476191
"[2, 0, 6, 0, 4]",32.6,11059602,20160000,0.5485913690476191
"[2, 0, 6, 0, 5]",32.6,11059602,20160000,0.5485913690476191
"[2, 0, 6, 0, 6]",32.6,11059602,20160000,0.5485913690476191
"[2, 0, 6, 0, 7]",32.6,11059602,20160000,0.5485913690476191
"[2, 0, 6, 0, 8]",30.7,11001640,20160000,0.5457162698412699
"[2, 0, 6, 0, 9]",32.8,10967706,20160000,0.5440330357142857
"[2, 0, 6, 0, 10]",32.8,10967706,20160000,0.5440330357142857
"[2, 0, 6, 0, 11]",32.8,10967706,20160000,0.5440330357142857
"[2, 0, 6, 0, 12]",32.8,10967706,20160000,0.5440330357142857
"[2, 0, 6, 0, 13]",32.8,10967706,20160000,0.5440330357142857
"[2, 0, 6, 0, 14]",30.3,10967027,20160000,0.5439993551587302
"[2, 0, 6, 0, 15]",30.3,10967027,20160000,0.5439993551587302
"[2, 0, 6, 0, 16]",30.3,10967027,20160000,0.5439993551587302
"[2, 0, 6, 0, 17]",30.3,10967027,20160000,0.5439993551587302
"[2, 0, 6, 0, 18]",30.3,10967027,20160000,0.5439993551587302
"[2, 0, 6, 0, 19]",32.6,10913780,20160000,0.5413581349206349
"[2, 0, 6, 0, 20]",32.6,10913780,20160000,0.5413581349206349
"[2, 0, 6, 0, 21]",32.6,10913780,20160000,0.5413581349206349
"[2, 0, 6, 0, 22]",32.6,10913780,20160000,0.5413581349206349
"[2, 0, 6, 0, 23]",32.6,10913780,20160000,0.5413581349206349
"[2, 0, 6, 0, 24]",32.6,10913780,20160000,0.5413581349206349
"[2, 0, 6, 0, 25]",32.6,10913780,20160000,0.5413581349206349
"[2, 0, 6, 0, 26]",32.6,10913780,20160000,0.5413581349206349
"[2, 0, 6, 0, 27]",32.6,10913780,20160000,0.5413581349206349
"[2, 0, 6, 0, 28]",32.6,10913780,20160000,0.5413581349206349
"[2, 0, 6, 0, 29]",30.7,10881291,20160000,0.5397465773809523
"[2, 0, 6, 0, 30]",30.7,10881291,20160000,0.5397465773809523
"[2, 0, 6, 0, 31]",30.7,10881291,20160000,0.5397465773809523
"[2, 0, 6, 0, 32]",30.7,10881291,20160000,0.5397465773809523
"[2, 0, 6, 0, 33]",30.7,10881291,20160000,0.5397465773809523
"[2, 0, 6, 0, 34]",32.8,10835012,20160000,0.5374509920634921
"[2, 0, 6, 0, 35]",32.8,10835012,20160000,0.5374509920634921
"[2, 0, 6, 0, 36]",32.8,10835012,20160000,0.5374509920634921
"[2, 0, 6, 0, 37]",32.8,10835012,20160000,0.5374509920634921
"[2, 0, 6, 0, 38]",32.8,10835012,20160000,0.5374509920634921
"[2, 0, 6, 0, 39]",32.8,10835012,20160000,0.5374509920634921
"[2, 0, 6, 0, 40]",32.8,10835012,20160000,0.5374509920634921
"[2, 0, 6, 0, 41]",32.8,10835012,20160000,0.5374509920634921
"[2, 0, 6, 0, 42]",32.8,10835012,20160000,0.5374509920634921
"[2, 0, 6, 0, 43]",32.8,10835012,20160000,0.5374509920634921
"[2, 0, 6, 0, 44]",30.3,10834430,20160000,0.537422123015873
"[2, 0, 6, 0, 45]",30.3,10834430,20160000,0.537422123015873
"[2, 0, 6, 0, 46]",30.3,10834430,20160000,0.537422123015873
"[2, 0, 6, 0, 47]",30.3,10834430,20160000,0.537422123015873
"[2, 0, 6, 0, 48]",30.3,10834430,20160000,0.537422123015873
"[2, 0, 6, 0, 49]",30.3,10834430,20160000,0.537422123015873
"[2, 0, 6, 0, 50]",30.3,10834430,20160000,0.537422123015873
"[2, 0, 6, 0, 51]",30.3,10834430,20160000,0.537422123015873
"[2, 0, 6, 0, 52]",30.3,10834430,20160000,0.537422123015873
"[2, 0, 6, 0, 53]",30.3,10834430,20160000,0.537422123015873
"[2, 0, 6, 0, 54]",30.7,10760942,20160000,0.5337768849206349
"[2, 0, 6, 0, 55]",30.7,10760942,20160000,0.5337768849206349
"[2, 0, 6, 0, 56]",30.7,10760942,20160000,0.5337768849206349
"[2, 0, 6, 0, 57]",30.7,10760942,20160000,0.5337768849206349
"[2, 0, 6, 0, 58]",30.7,10760942,20160000,0.5337768849206349
"[2, 0, 6, 0, 59]",30.7,10760942,20160000,0.5337768849206349
"[2, 0, 6, 0, 60]",30.7,10760942,20160000,0.5337768849206349
"[2, 0, 6, 0, 61]",30.7,10760942,20160000,0.5337768849206349
"[2, 0, 6, 0, 62]",30.7,10760942,20160000,0.5337768849206349
"[2, 0, 6, 0, 63]",30.7,10760942,20160000,0.5337768849206349
"[2, 0, 6, 0, 64]",34.5,10681196,20160000,0.5298212301587302
"[2, 0, 6, 0, 65]",36.0,10625959,20160000,0.5270812996031746
"[2, 1, 6, 0, 65]",33.1,10621990,20160000,0.5268844246031746
"[2, 2, 6, 0, 65]",35.2,10155286,20160000,0.5037344246031746
"[2, 3, 6, 0, 65]",39.4,9832292,20160000,0.4877128968253968
"[2, 4, 6, 0, 65]",37.8,9853285,20160000,0.4887542162698413
"[2, 5, 6, 0, 65]",38.8,9957503,20160000,0.4939237599206349
"[2, 5, 6, 0, 66]",37.2,9912757,20160000,0.4917042162698413
"[2, 5, 6, 0, 67]",37.2,9912757,20160000,0.4917042162698413
