option,accuracy,operations saved,total operations,% saved
"[9, 6, 6, 21, 103]",39.1,8991539,20160000,0.446008878968254
"[9, 6, 6, 22, 103]",39.1,8991539,20160000,0.446008878968254
"[9, 6, 6, 23, 103]",39.1,8991539,20160000,0.446008878968254
"[9, 6, 6, 24, 103]",38.1,8965669,20160000,0.44472564484126986
"[9, 6, 6, 25, 103]",38.1,8965669,20160000,0.44472564484126986
"[9, 6, 6, 26, 103]",38.1,8965669,20160000,0.44472564484126986
"[9, 6, 6, 27, 103]",38.1,8965669,20160000,0.44472564484126986
"[9, 6, 6, 28, 103]",38.1,8965669,20160000,0.44472564484126986
"[9, 6, 6, 29, 103]",38.1,8965669,20160000,0.44472564484126986
"[9, 6, 6, 30, 103]",38.1,8965669,20160000,0.44472564484126986
"[9, 6, 6, 31, 103]",38.1,8965669,20160000,0.44472564484126986
"[9, 6, 6, 32, 103]",38.1,8965669,20160000,0.44472564484126986
"[9, 6, 6, 33, 103]",38.1,8965669,20160000,0.44472564484126986
"[9, 6, 6, 34, 103]",38.6,8954767,20160000,0.44418487103174603
"[9, 6, 6, 35, 103]",38.6,8954767,20160000,0.44418487103174603
"[9, 6, 6, 36, 103]",38.6,8954767,20160000,0.44418487103174603
"[9, 6, 6, 37, 103]",38.6,8954767,20160000,0.44418487103174603
"[9, 6, 6, 38, 103]",38.6,8954767,20160000,0.44418487103174603
"[9, 6, 6, 39, 103]",38.6,8954767,20160000,0.44418487103174603
"[9, 6, 6, 40, 103]",38.6,8954767,20160000,0.44418487103174603
"[9, 6, 6, 41, 103]",38.6,8954767,20160000,0.44418487103174603
"[9, 6, 6, 42, 103]",38.6,8954767,20160000,0.44418487103174603
"[9, 6, 6, 43, 103]",38.6,8954767,20160000,0.44418487103174603
"[9, 6, 6, 44, 103]",39.6,8948257,20160000,0.44386195436507936
"[9, 6, 6, 45, 103]",39.6,8948257,20160000,0.44386195436507936
"[9, 6, 6, 46, 103]",39.6,8948257,20160000,0.44386195436507936
"[9, 6, 6, 47, 103]",39.6,8948257,20160000,0.44386195436507936
"[9, 6, 6, 48, 103]",39.6,8948257,20160000,0.44386195436507936
"[9, 6, 6, 49, 103]",39.6,8948257,20160000,0.44386195436507936
"[9, 6, 6, 50, 103]",39.6,8948257,20160000,0.44386195436507936
"[9, 6, 6, 51, 103]",39.6,8948257,20160000,0.44386195436507936
"[9, 6, 6, 52, 103]",39.6,8948257,20160000,0.44386195436507936
"[9, 6, 6, 53, 103]",39.6,8948257,20160000,0.44386195436507936
"[9, 6, 6, 54, 103]",39.1,8922805,20160000,0.44259945436507936
"[9, 6, 6, 55, 103]",39.1,8922805,20160000,0.44259945436507936
"[9, 6, 6, 56, 103]",39.1,8922805,20160000,0.44259945436507936
"[9, 6, 6, 57, 103]",39.1,8922805,20160000,0.44259945436507936
"[9, 6, 6, 58, 103]",39.1,8922805,20160000,0.44259945436507936
"[9, 6, 6, 59, 103]",39.1,8922805,20160000,0.44259945436507936
"[9, 6, 6, 60, 103]",39.1,8922805,20160000,0.44259945436507936
"[9, 6, 6, 61, 103]",39.1,8922805,20160000,0.44259945436507936
"[9, 6, 6, 62, 103]",39.1,8922805,20160000,0.44259945436507936
"[9, 6, 6, 63, 103]",39.1,8922805,20160000,0.44259945436507936
"[9, 6, 6, 64, 103]",41.3,8745919,20160000,0.4338253472222222
"[9, 6, 6, 65, 103]",41.4,8736233,20160000,0.43334489087301586
"[9, 6, 6, 66, 103]",42.2,8738469,20160000,0.43345580357142854
"[9, 6, 6, 67, 103]",41.3,8715535,20160000,0.43231820436507934
"[9, 6, 6, 68, 103]",41.3,8715535,20160000,0.43231820436507934
"[9, 6, 6, 69, 103]",41.3,8715535,20160000,0.43231820436507934
"[9, 6, 6, 70, 103]",41.3,8715535,20160000,0.43231820436507934
"[9, 6, 6, 71, 103]",41.3,8715535,20160000,0.43231820436507934
"[10, 6, 6, 71, 103]",41.9,8728564,20160000,0.43296448412698413
"[11, 6, 6, 71, 103]",41.8,8710147,20160000,0.43205094246031744
"[12, 6, 6, 71, 103]",42.1,8706080,20160000,0.43184920634920637
"[13, 6, 6, 71, 103]",41.8,8657661,20160000,0.42944747023809526
"[13, 7, 6, 71, 103]",41.4,8643955,20160000,0.42876760912698414
"[13, 8, 6, 71, 103]",51.7,8550363,20160000,0.4241251488095238
"[13, 9, 6, 71, 103]",48.9,8421608,20160000,0.41773849206349206
"[13, 10, 6, 71, 103]",48.5,8412162,20160000,0.4172699404761905
"[13, 11, 6, 71, 103]",49.1,8415603,20160000,0.417440625
"[13, 11, 6, 72, 103]",50.7,8419462,20160000,0.41763204365079365
"[13, 11, 6, 73, 103]",50.5,8407121,20160000,0.4170198908730159
"[13, 11, 6, 74, 103]",50.2,8410155,20160000,0.4171703869047619
"[13, 11, 6, 75, 103]",50.2,8410155,20160000,0.4171703869047619
"[13, 11, 6, 76, 103]",50.2,8410155,20160000,0.4171703869047619
"[13, 11, 6, 77, 103]",50.2,8410155,20160000,0.4171703869047619
"[13, 11, 6, 78, 103]",50.2,8410155,20160000,0.4171703869047619
"[13, 11, 6, 79, 103]",50.7,8415170,20160000,0.4174191468253968
"[13, 11, 6, 80, 103]",50.8,8401413,20160000,0.41673675595238097
"[13, 11, 6, 81, 103]",50.8,8401413,20160000,0.41673675595238097
"[13, 11, 6, 82, 103]",50.8,8401413,20160000,0.41673675595238097
"[13, 11, 6, 83, 103]",50.8,8401413,20160000,0.41673675595238097
"[13, 11, 6, 84, 103]",50.8,8401413,20160000,0.41673675595238097
"[13, 11, 6, 85, 103]",50.7,8390097,20160000,0.4161754464285714
"[13, 11, 6, 86, 103]",50.7,8390097,20160000,0.4161754464285714
"[13, 11, 6, 87, 103]",50.7,8390097,20160000,0.4161754464285714
"[13, 11, 6, 88, 103]",50.7,8390097,20160000,0.4161754464285714
"[13, 11, 6, 89, 103]",50.7,8390097,20160000,0.4161754464285714
"[13, 11, 6, 90, 103]",50.5,8378877,20160000,0.4156188988095238
"[13, 11, 6, 91, 103]",50.5,8378877,20160000,0.4156188988095238
"[13, 11, 6, 92, 103]",50.5,8378877,20160000,0.4156188988095238
"[13, 11, 6, 93, 103]",50.5,8378877,20160000,0.4156188988095238
"[13, 11, 6, 94, 103]",50.5,8378877,20160000,0.4156188988095238
"[13, 11, 6, 95, 103]",50.7,8385315,20160000,0.41593824404761903
"[13, 11, 6, 96, 103]",50.7,8385315,20160000,0.41593824404761903
"[13, 11, 6, 97, 103]",50.7,8385315,20160000,0.41593824404761903
"[13, 11, 6, 98, 103]",50.7,8385315,20160000,0.41593824404761903
"[13, 11, 6, 99, 103]",50.7,8385315,20160000,0.41593824404761903
"[13, 11, 6, 100, 103]",51.2,8304123,20160000,0.4119108630952381
"[13, 11, 6, 101, 103]",51.6,8299185,20160000,0.4116659226190476
"[13, 11, 6, 102, 103]",51.2,8296839,20160000,0.4115495535714286
"[13, 11, 6, 103, 103]",51.0,8297415,20160000,0.411578125
"[13, 12, 6, 103, 103]",50.6,8317614,20160000,0.41258005952380955
"[13, 12, 7, 103, 103]",45.9,8277590,20160000,0.41059474206349206
"[13, 12, 8, 103, 103]",45.9,8277590,20160000,0.41059474206349206
"[13, 12, 9, 103, 103]",45.9,8277590,20160000,0.41059474206349206
"[13, 12, 10, 103, 103]",45.9,8277590,20160000,0.41059474206349206
"[13, 12, 11, 103, 103]",45.9,8277590,20160000,0.41059474206349206
"[13, 12, 12, 103, 103]",45.9,8277590,20160000,0.41059474206349206
"[13, 12, 13, 103, 103]",45.9,8277590,20160000,0.41059474206349206
"[13, 12, 14, 103, 103]",45.9,8277590,20160000,0.41059474206349206
"[13, 12, 15, 103, 103]",45.9,8277590,20160000,0.41059474206349206
"[13, 12, 16, 103, 103]",45.9,8277590,20160000,0.41059474206349206
"[13, 12, 17, 103, 103]",53.3,8215470,20160000,0.40751339285714283
"[13, 12, 18, 103, 103]",53.8,8212757,20160000,0.40737881944444443
"[13, 12, 19, 103, 103]",55.9,8262902,20160000,0.40986617063492065
"[13, 12, 20, 103, 103]",55.3,8230737,20160000,0.40827068452380955
"[13, 12, 21, 103, 103]",56.1,8189698,20160000,0.40623501984126986
"[13, 12, 22, 103, 103]",50.6,8058644,20160000,0.3997343253968254
"[13, 12, 23, 103, 103]",50.6,8058644,20160000,0.3997343253968254
"[13, 12, 24, 103, 103]",50.6,8058644,20160000,0.3997343253968254
"[13, 12, 25, 103, 103]",50.6,8058644,20160000,0.3997343253968254
"[13, 12, 26, 103, 103]",50.6,8058644,20160000,0.3997343253968254
"[13, 12, 27, 103, 103]",53.3,7974176,20160000,0.3955444444444444
"[13, 12, 28, 103, 103]",53.3,7974176,20160000,0.3955444444444444
"[13, 12, 29, 103, 103]",53.3,7974176,20160000,0.3955444444444444
"[13, 12, 30, 103, 103]",53.3,7974176,20160000,0.3955444444444444
"[13, 12, 31, 103, 103]",53.3,7974176,20160000,0.3955444444444444
"[13, 12, 32, 103, 103]",53.8,7971200,20160000,0.3953968253968254
"[13, 12, 33, 103, 103]",53.8,7971200,20160000,0.3953968253968254
"[13, 12, 34, 103, 103]",53.8,7971200,20160000,0.3953968253968254
"[13, 12, 35, 103, 103]",53.8,7971200,20160000,0.3953968253968254
"[13, 12, 36, 103, 103]",53.8,7971200,20160000,0.3953968253968254
"[13, 12, 37, 103, 103]",55.9,8016218,20160000,0.3976298611111111
"[13, 12, 38, 103, 103]",55.9,8016218,20160000,0.3976298611111111
"[13, 12, 39, 103, 103]",55.9,8016218,20160000,0.3976298611111111
"[13, 12, 40, 103, 103]",55.9,8016218,20160000,0.3976298611111111
"[13, 12, 41, 103, 103]",55.9,8016218,20160000,0.3976298611111111
"[13, 12, 42, 103, 103]",55.3,7988852,20160000,0.39627242063492063
"[13, 12, 43, 103, 103]",55.3,7988852,20160000,0.39627242063492063
"[13, 12, 44, 103, 103]",55.3,7988852,20160000,0.39627242063492063
"[13, 12, 45, 103, 103]",55.3,7988852,20160000,0.39627242063492063
"[13, 12, 46, 103, 103]",55.3,7988852,20160000,0.39627242063492063
"[13, 12, 47, 103, 103]",56.1,7953956,20160000,0.39454146825396824
"[13, 12, 48, 103, 103]",56.1,7953956,20160000,0.39454146825396824
"[13, 12, 49, 103, 103]",56.1,7953956,20160000,0.39454146825396824
"[13, 12, 50, 103, 103]",56.1,7953956,20160000,0.39454146825396824
"[13, 12, 51, 103, 103]",56.1,7953956,20160000,0.39454146825396824
"[13, 12, 52, 103, 103]",58.1,7802042,20160000,0.3870060515873016
"[13, 12, 53, 103, 103]",58.0,7765568,20160000,0.38519682539682537
"[13, 12, 54, 103, 103]",58.7,7750676,20160000,0.3844581349206349
"[13, 12, 55, 103, 103]",59.7,7751036,20160000,0.3844759920634921
"[14, 12, 55, 103, 103]",58.4,7767072,20160000,0.3852714285714286
"[15, 12, 55, 103, 103]",57.1,7638800,20160000,0.37890873015873017
"[16, 12, 55, 103, 103]",55.9,7611220,20160000,0.3775406746031746
"[17, 12, 55, 103, 103]",58.5,7614175,20160000,0.377687251984127
"[18, 12, 55, 103, 103]",56.4,7601877,20160000,0.37707723214285715
"[19, 12, 55, 103, 103]",57.1,7595332,20160000,0.3767525793650794
"[20, 12, 55, 103, 103]",55.3,7581296,20160000,0.3760563492063492
"[21, 12, 55, 103, 103]",59.5,7619074,20160000,0.3779302579365079
"[22, 12, 55, 103, 103]",60.8,7628293,20160000,0.3783875496031746
"[23, 12, 55, 103, 103]",58.4,7625687,20160000,0.37825828373015874
"[24, 12, 55, 103, 103]",56.9,7590861,20160000,0.3765308035714286
"[25, 12, 55, 103, 103]",58.4,7589490,20160000,0.3764627976190476
"[26, 12, 55, 103, 103]",57.7,7583215,20160000,0.3761515376984127
"[27, 12, 55, 103, 103]",57.4,7585582,20160000,0.3762689484126984
"[28, 12, 55, 103, 103]",57.3,7584107,20160000,0.3761957837301587
"[29, 12, 55, 103, 103]",59.5,7452823,20160000,0.36968368055555556
"[30, 12, 55, 103, 103]",61.3,7372277,20160000,0.36568834325396826
"[31, 12, 55, 103, 103]",59.8,7361960,20160000,0.3651765873015873
"[32, 12, 55, 103, 103]",60.4,7363251,20160000,0.365240625
"[33, 12, 55, 103, 103]",62.4,7306881,20160000,0.362444494047619
"[34, 12, 55, 103, 103]",64.9,7313353,20160000,0.3627655257936508
"[35, 12, 55, 103, 103]",64.0,7302195,20160000,0.36221205357142855
"[36, 12, 55, 103, 103]",63.8,7251449,20160000,0.35969489087301587
"[37, 12, 55, 103, 103]",64.8,7262307,20160000,0.36023348214285716
"[38, 12, 55, 103, 103]",65.1,7255610,20160000,0.3599012896825397
"[39, 12, 55, 103, 103]",65.9,7245789,20160000,0.3594141369047619
"[40, 12, 55, 103, 103]",65.6,7245145,20160000,0.35938219246031744
"[41, 12, 55, 103, 103]",64.5,7215821,20160000,0.357927628968254
"[42, 12, 55, 103, 103]",65.9,7235830,20160000,0.3589201388888889
"[43, 12, 55, 103, 103]",65.5,7238175,20160000,0.3590364583333333
"[44, 12, 55, 103, 103]",66.6,7220223,20160000,0.35814598214285714
"[45, 12, 55, 103, 103]",65.8,7235177,20160000,0.35888774801587303
"[46, 12, 55, 103, 103]",65.2,7209489,20160000,0.35761354166666665
"[47, 12, 55, 103, 103]",67.0,7201325,20160000,0.35720858134920636
"[48, 12, 55, 103, 103]",64.5,7138972,20160000,0.3541156746031746
"[49, 12, 55, 103, 103]",64.3,7152133,20160000,0.35476850198412696
"[50, 12, 55, 103, 103]",62.8,7159775,20160000,0.3551475694444444
"[51, 12, 55, 103, 103]",65.8,7165040,20160000,0.35540873015873015
"[52, 12, 55, 103, 103]",65.2,7144384,20160000,0.35438412698412697
"[53, 12, 55, 103, 103]",63.7,7137098,20160000,0.35402271825396825
"[54, 12, 55, 103, 103]",67.1,7142907,20160000,0.35431086309523807
"[55, 12, 55, 103, 103]",66.7,7150432,20160000,0.354684126984127
"[56, 12, 55, 103, 103]",66.6,7157473,20160000,0.35503338293650794
"[57, 12, 55, 103, 103]",64.8,7085931,20160000,0.35148467261904764
"[58, 12, 55, 103, 103]",65.3,7076974,20160000,0.351040376984127
"[59, 12, 55, 103, 103]",65.4,7098568,20160000,0.3521115079365079
"[60, 12, 55, 103, 103]",66.5,7100066,20160000,0.3521858134920635
"[61, 12, 55, 103, 103]",65.3,7093768,20160000,0.3518734126984127
"[62, 12, 55, 103, 103]",66.0,7097970,20160000,0.3520818452380952
"[63, 12, 55, 103, 103]",64.5,7089442,20160000,0.35165882936507936
"[64, 12, 55, 103, 103]",65.1,7094058,20160000,0.3518877976190476
"[65, 12, 55, 103, 103]",66.3,7092027,20160000,0.3517870535714286
"[66, 12, 55, 103, 103]",66.2,7076688,20160000,0.3510261904761905
"[67, 12, 55, 103, 103]",64.7,7072411,20160000,0.3508140376984127
"[68, 12, 55, 103, 103]",65.4,7086091,20160000,0.3514926091269841
"[69, 12, 55, 103, 103]",65.6,7084878,20160000,0.3514324404761905
"[70, 12, 55, 103, 103]",65.1,7087043,20160000,0.35153983134920636
"[71, 12, 55, 103, 103]",65.2,7091206,20160000,0.3517463293650794
"[72, 12, 55, 103, 103]",64.3,7071302,20160000,0.3507590277777778
"[73, 12, 55, 103, 103]",64.6,7061033,20160000,0.35024965277777775
"[74, 12, 55, 103, 103]",65.2,7045774,20160000,0.3494927579365079
"[75, 12, 55, 103, 103]",66.6,7055842,20160000,0.3499921626984127
"[76, 12, 55, 103, 103]",64.5,7054938,20160000,0.34994732142857143
"[77, 12, 55, 103, 103]",65.5,7044246,20160000,0.3494169642857143
"[78, 12, 55, 103, 103]",66.0,7044429,20160000,0.3494260416666667
"[79, 12, 55, 103, 103]",67.7,7027665,20160000,0.34859449404761905
"[80, 12, 55, 103, 103]",65.2,7028863,20160000,0.34865391865079365
"[81, 12, 55, 103, 103]",65.2,7007759,20160000,0.34760709325396827
"[82, 12, 55, 103, 103]",66.8,7003469,20160000,0.34739429563492064
"[83, 12, 55, 103, 103]",66.7,6992419,20160000,0.34684618055555555
"[84, 12, 55, 103, 103]",66.0,7013670,20160000,0.3479002976190476
"[85, 12, 55, 103, 103]",67.1,7005272,20160000,0.3474837301587302
"[86, 12, 55, 103, 103]",67.6,7001960,20160000,0.34731944444444446
"[87, 12, 55, 103, 103]",66.0,6984425,20160000,0.3464496527777778
"[88, 12, 55, 103, 103]",66.4,6982044,20160000,0.3463315476190476
"[89, 12, 55, 103, 103]",67.2,6982719,20160000,0.34636502976190475
"[90, 12, 55, 103, 103]",65.4,6982525,20160000,0.34635540674603177
"[91, 12, 55, 103, 103]",67.3,6974548,20160000,0.3459597222222222
"[92, 12, 55, 103, 103]",66.5,6986925,20160000,0.3465736607142857
"[93, 12, 55, 103, 103]",66.6,6908501,20160000,0.34268358134920635
"[94, 12, 55, 103, 103]",67.7,6875928,20160000,0.34106785714285714
"[95, 12, 55, 103, 103]",68.8,6890294,20160000,0.34178045634920634
"[96, 12, 55, 103, 103]",68.3,6861622,20160000,0.3403582341269841
"[97, 12, 55, 103, 103]",68.9,6872688,20160000,0.34090714285714285
"[98, 12, 55, 103, 103]",67.9,6877362,20160000,0.34113898809523807
"[99, 12, 55, 103, 103]",67.9,6856437,20160000,0.34010104166666666
"[100, 12, 55, 103, 103]",67.1,6870230,20160000,0.34078521825396824
"[101, 12, 55, 103, 103]",68.9,6854730,20160000,0.34001636904761906
"[102, 12, 55, 103, 103]",68.0,6854286,20160000,0.33999434523809524
"[103, 12, 55, 103, 103]",68.1,6845888,20160000,0.33957777777777776
"[104, 12, 55, 103, 103]",68.0,6831688,20160000,0.3388734126984127
"[105, 12, 55, 103, 103]",67.1,6834048,20160000,0.3389904761904762
"[106, 12, 55, 103, 103]",67.7,6818474,20160000,0.3382179563492064
"[107, 12, 55, 103, 103]",68.4,6825616,20160000,0.3385722222222222
"[108, 12, 55, 103, 103]",68.3,6817847,20160000,0.33818685515873015
"[109, 12, 55, 103, 103]",68.5,6788598,20160000,0.3367360119047619
"[110, 12, 55, 103, 103]",68.1,6775270,20160000,0.33607490079365077
"[111, 12, 55, 103, 103]",66.9,6770220,20160000,0.3358244047619048
"[112, 12, 55, 103, 103]",69.1,6766520,20160000,0.33564087301587303
"[112, 13, 55, 103, 103]",68.8,6758774,20160000,0.3352566468253968
"[112, 14, 55, 103, 103]",69.9,6746291,20160000,0.3346374503968254
"[112, 15, 55, 103, 103]",67.4,6744227,20160000,0.33453506944444444
"[112, 16, 55, 103, 103]",67.3,6748025,20160000,0.3347234623015873
"[112, 17, 55, 103, 103]",67.5,6724721,20160000,0.33356750992063494
"[112, 18, 55, 103, 103]",69.6,6762119,20160000,0.33542256944444443
"[112, 19, 55, 103, 103]",71.3,6757943,20160000,0.3352154265873016
"[112, 20, 55, 103, 103]",67.2,6721449,20160000,0.3334052083333333
"[112, 21, 55, 103, 103]",67.1,6757719,20160000,0.33520431547619045
"[112, 22, 55, 103, 103]",67.5,6746799,20160000,0.3346626488095238
"[112, 23, 55, 103, 103]",64.8,6750735,20160000,0.3348578869047619
"[112, 24, 55, 103, 103]",67.5,6752841,20160000,0.3349623511904762
"[112, 25, 55, 103, 103]",67.9,6746697,20160000,0.33465758928571426
"[112, 26, 55, 103, 103]",59.7,6626190,20160000,0.3286800595238095
"[112, 27, 55, 103, 103]",70.1,6484957,20160000,0.32167445436507935
"[112, 28, 55, 103, 103]",68.4,6466854,20160000,0.3207764880952381
"[112, 29, 55, 103, 103]",70.6,6469188,20160000,0.3208922619047619
"[112, 30, 55, 103, 103]",67.5,6447246,20160000,0.31980386904761904
"[112, 31, 55, 103, 103]",69.4,6446916,20160000,0.3197875
"[112, 31, 55, 103, 103]",69.4,6446916,20160000,0.3197875
"[112, 32, 55, 103, 103]",70.1,6433122,20160000,0.3191032738095238
"[112, 33, 55, 103, 103]",69.0,6438030,20160000,0.3193467261904762
"[112, 34, 55, 103, 103]",71.3,6458742,20160000,0.32037410714285713
"[112, 35, 55, 103, 103]",70.0,6439098,20160000,0.3193997023809524
"[112, 36, 55, 103, 103]",67.6,6453174,20160000,0.32009791666666665
"[112, 37, 55, 103, 103]",68.1,6443058,20160000,0.31959613095238093
"[112, 38, 55, 103, 103]",67.9,6424278,20160000,0.3186645833333333
"[112, 39, 55, 103, 103]",69.3,6423144,20160000,0.3186083333333333
"[112, 40, 55, 103, 103]",70.5,6436356,20160000,0.31926369047619046
"[112, 41, 55, 103, 103]",69.7,6450444,20160000,0.3199625
"[112, 42, 55, 103, 103]",69.4,6430392,20160000,0.31896785714285714
"[112, 43, 55, 103, 103]",69.1,6440812,20160000,0.31948472222222224
"[112, 44, 55, 103, 103]",70.0,6416928,20160000,0.3183
"[112, 45, 55, 103, 103]",70.1,6412068,20160000,0.3180589285714286
"[112, 46, 55, 103, 103]",70.4,6427398,20160000,0.31881934523809524
"[112, 47, 55, 103, 103]",66.0,6396282,20160000,0.31727589285714286
"[112, 48, 55, 103, 103]",67.8,6401772,20160000,0.3175482142857143
"[112, 49, 55, 103, 103]",70.1,6420660,20160000,0.31848511904761906
"[112, 50, 55, 103, 103]",70.4,6424410,20160000,0.318671130952381
"[112, 51, 55, 103, 103]",67.6,6411348,20160000,0.3180232142857143
"[112, 52, 55, 103, 103]",69.3,6427548,20160000,0.3188267857142857
"[112, 53, 55, 103, 103]",70.7,6422808,20160000,0.31859166666666666
"[112, 54, 55, 103, 103]",69.8,6424290,20160000,0.31866517857142856
"[112, 55, 55, 103, 103]",69.9,6418962,20160000,0.31840089285714285
"[112, 56, 55, 103, 103]",69.4,6416826,20160000,0.3182949404761905
"[112, 57, 55, 103, 103]",70.0,6406680,20160000,0.31779166666666664
"[112, 58, 55, 103, 103]",71.0,6368976,20160000,0.3159214285714286
"[112, 59, 55, 103, 103]",67.8,6342372,20160000,0.3146017857142857
"[112, 60, 55, 103, 103]",69.2,6336600,20160000,0.3143154761904762
"[112, 61, 55, 103, 103]",69.7,6338166,20160000,0.31439315476190477
"[112, 62, 55, 103, 103]",69.5,6342972,20160000,0.3146315476190476
"[112, 63, 55, 103, 103]",70.0,6342288,20160000,0.31459761904761907
"[112, 64, 55, 103, 103]",69.4,6334974,20160000,0.31423482142857145
"[112, 65, 55, 103, 103]",69.2,6337764,20160000,0.3143732142857143
"[112, 66, 55, 103, 103]",68.3,6203448,20160000,0.3077107142857143
"[112, 67, 55, 103, 103]",69.0,6175080,20160000,0.30630357142857145
"[112, 68, 55, 103, 103]",69.5,6192252,20160000,0.30715535714285713
"[112, 69, 55, 103, 103]",69.1,6193872,20160000,0.3072357142857143
"[112, 70, 55, 103, 103]",69.2,6206088,20160000,0.3078416666666667
"[112, 71, 55, 103, 103]",69.6,6190032,20160000,0.3070452380952381
"[112, 72, 55, 103, 103]",70.2,6195270,20160000,0.30730505952380954
"[112, 73, 55, 103, 103]",70.3,6178374,20160000,0.3064669642857143
"[112, 74, 55, 103, 103]",72.5,6126024,20160000,0.3038702380952381
"[112, 75, 55, 103, 103]",73.3,5976372,20160000,0.2964470238095238
"[112, 76, 55, 103, 103]",72.4,5961402,20160000,0.2957044642857143
"[112, 77, 55, 103, 103]",72.8,5973954,20160000,0.29632708333333335
"[112, 78, 55, 103, 103]",71.9,5954238,20160000,0.29534910714285717
"[112, 79, 55, 103, 103]",73.2,5966556,20160000,0.29596011904761904
"[112, 80, 55, 103, 103]",72.0,5956392,20160000,0.2954559523809524
"[112, 81, 55, 103, 103]",72.8,5972880,20160000,0.29627380952380955
"[112, 82, 55, 103, 103]",71.8,5954958,20160000,0.2953848214285714
"[112, 83, 55, 103, 103]",70.9,5951166,20160000,0.2951967261904762
"[112, 84, 55, 103, 103]",71.4,5962056,20160000,0.2957369047619048
"[112, 85, 55, 103, 103]",72.3,5953578,20160000,0.29531636904761904
"[112, 86, 55, 103, 103]",71.5,5962680,20160000,0.29576785714285714
"[112, 87, 55, 103, 103]",73.0,5874036,20160000,0.29137083333333336
"[112, 88, 55, 103, 103]",71.4,5862804,20160000,0.2908136904761905
"[112, 89, 55, 103, 103]",72.8,5872368,20160000,0.29128809523809523
"[112, 90, 55, 103, 103]",72.1,5869218,20160000,0.2911318452380952
"[112, 91, 55, 103, 103]",72.1,5869014,20160000,0.2911217261904762
"[112, 92, 55, 103, 103]",72.5,5866140,20160000,0.2909791666666667
"[112, 93, 55, 103, 103]",73.2,5734032,20160000,0.2844261904761905
"[112, 93, 55, 103, 104]",73.9,5446572,20160000,0.2701672619047619
"[112, 93, 55, 104, 104]",74.4,5331186,20160000,0.26444375
"[112, 93, 56, 104, 104]",75.1,4045284,20160000,0.20065892857142859
"[112, 94, 56, 104, 104]",74.4,1172958,20160000,0.05818244047619048
